organic_formula,organic_concentration,organic_temperature,organic_soak_time,organic_ph,organic_curing_time,Adhesion,Coverage,Uniformity,Timestamp
9.0,3.0,30.0,160.0,5.5,40.0,0.6412113,0.5192557,0.7224704,2026-01-26-05:20:14
10.0,1.6,30.0,130.0,5.5,40.0,0.4786416,0.7280077,0.68823946,2026-01-26-05:20:14
6.0,2.8,30.0,160.0,7.5,40.0,0.59128743,0.51990294,0.82494056,2026-01-26-05:20:14
6.0,2.2,30.0,130.0,7.5,40.0,0.50357306,0.6041127,0.8237059,2026-01-26-05:20:14
5.0,1.9,30.0,130.0,7.5,40.0,0.46063405,0.6489117,0.85834026,2026-01-26-05:20:14
1.0,2.7,30.0,140.0,5.0,40.0,0.5507194,0.505292,1.0,2026-01-26-05:21:16
9.0,1.6,30.0,140.0,6.0,40.0,0.47023714,0.72362304,0.7235567,2026-01-26-05:21:16
6.0,4.0,30.0,160.0,8.5,35.0,0.80128205,0.40149295,0.8249053,2026-01-26-05:21:16
5.0,2.1,30.0,140.0,9.5,40.0,0.47114593,0.6053059,0.8547447,2026-01-26-05:21:16
9.0,2.7,30.0,140.0,5.5,40.0,0.59576803,0.5548956,0.7218245,2026-01-26-05:21:16
5.0,0.8,30.0,160.0,8.0,15.0,0.28221944,0.83617127,0.8379414,2026-01-26-05:22:13
5.0,1.7,30.0,150.0,7.5,40.0,0.4431751,0.686402,0.8593323,2026-01-26-05:22:13
5.0,0.8,35.0,190.0,8.0,40.0,0.36581758,0.855252,0.856816,2026-01-26-05:22:13
9.0,2.4,30.0,180.0,5.5,40.0,0.55282855,0.59389067,0.7205326,2026-01-26-05:22:13
2.0,2.7,30.0,160.0,5.5,40.0,0.55628824,0.51142395,0.9642164,2026-01-26-05:22:13
5.0,1.3,35.0,190.0,7.5,40.0,0.3992892,0.7567991,0.8573481,2026-01-26-05:23:25
5.0,1.8,40.0,190.0,7.5,40.0,0.4458041,0.6640432,0.8573481,2026-01-26-05:23:25
10.0,1.7,40.0,190.0,5.5,40.0,0.48407456,0.7094362,0.6860778,2026-01-26-05:23:25
9.0,0.8,35.0,110.0,5.5,40.0,0.40155813,0.8634096,0.7160111,2026-01-26-05:23:25
7.0,0.1,35.0,160.0,7.5,40.0,0.37989518,1.0,0.79106236,2026-01-26-05:23:25
6.0,3.1,30.0,130.0,8.5,40.0,0.6330936,0.47401196,0.82194,2026-01-26-05:24:27
14.0,5.0,25.0,200.0,3.5,40.0,1.0,0.45936313,0.5407789,2026-01-26-05:24:27
10.0,1.8,40.0,160.0,5.5,40.0,0.5006262,0.69727665,0.6904011,2026-01-26-05:24:27
6.0,1.7,35.0,180.0,7.5,40.0,0.44675282,0.68841696,0.8237059,2026-01-26-05:24:27
6.0,4.6,30.0,200.0,8.5,40.0,0.9166638,0.35366043,0.81905925,2026-01-26-05:24:27
10.0,1.4,30.0,160.0,5.5,40.0,0.46601462,0.76362056,0.6904011,2026-01-26-05:25:30
10.0,2.6,30.0,160.0,5.5,40.0,0.59374547,0.58050877,0.6904011,2026-01-26-05:25:30
13.0,1.4,30.0,160.0,5.5,40.0,0.51884973,0.78700906,0.6000045,2026-01-26-05:25:30
6.0,2.7,30.0,160.0,7.5,40.0,0.5761096,0.53324944,0.82494056,2026-01-26-05:25:30
2.0,2.9,30.0,160.0,5.5,40.0,0.58850306,0.48399904,0.9642164,2026-01-26-05:25:30
5.0,4.7,25.0,200.0,7.0,30.0,0.93727046,0.34974083,0.85620266,2026-01-26-05:26:29
13.0,2.6,25.0,140.0,5.0,40.0,0.62989163,0.6178326,0.59557825,2026-01-26-05:26:29
6.0,3.2,25.0,130.0,8.5,35.0,0.65354115,0.46774608,0.8236706,2026-01-26-05:26:29
7.0,1.7,30.0,170.0,7.5,40.0,0.45842078,0.69498825,0.79057115,2026-01-26-05:26:29
7.0,3.4,30.0,200.0,8.5,40.0,0.6854804,0.44153845,0.7840428,2026-01-26-05:26:29
7.0,1.8,30.0,160.0,7.5,40.0,0.46972182,0.67854226,0.79106236,2026-01-26-05:27:31
13.0,1.7,30.0,130.0,5.5,40.0,0.53832394,0.7399889,0.5972116,2026-01-26-05:27:31
10.0,2.5,30.0,160.0,5.5,40.0,0.58050877,0.5937454,0.6904011,2026-01-26-05:27:31
7.0,2.6,30.0,160.0,7.5,40.0,0.56860393,0.554548,0.79106236,2026-01-26-05:27:31
13.0,3.9,30.0,160.0,5.5,40.0,0.81827414,0.5061919,0.6000045,2026-01-26-05:27:31
9.0,3.2,30.0,160.0,5.5,40.0,0.67274976,0.49725574,0.7224704,2026-01-26-05:28:33
13.0,2.5,30.0,160.0,5.5,40.0,0.62201536,0.63394225,0.6000045,2026-01-26-05:28:33
9.0,1.7,30.0,130.0,5.5,40.0,0.47367227,0.70357776,0.7205326,2026-01-26-05:28:33
9.0,3.6,30.0,160.0,5.5,40.0,0.7397261,0.45953545,0.7224704,2026-01-26-05:28:33
13.0,3.6,30.0,160.0,5.5,40.0,0.7716969,0.5259236,0.6000045,2026-01-26-05:28:33
2.0,1.9,25.0,30.0,5.5,35.0,0.35186854,0.5781132,0.9580705,2026-01-26-05:29:42
6.0,0.6,35.0,219.99998,7.5,35.0,0.35299933,0.89539796,0.8180286,2026-01-26-05:29:42
1.0,0.4,25.0,270.0,5.5,35.0,0.24747252,0.9274046,1.0,2026-01-26-05:29:42
1.0,0.4,25.0,219.99998,5.5,35.0,0.31637794,0.9340518,1.0,2026-01-26-05:29:42
13.0,2.3,25.0,180.0,5.5,40.0,0.596541,0.6565304,0.5972116,2026-01-26-05:29:42
6.0,4.9,30.0,140.0,7.0,10.0,0.9749747,0.21961623,0.7832162,2026-01-26-05:30:51
7.0,5.0,30.0,100.0,7.0,10.0,1.0,0.2116873,0.73438656,2026-01-26-05:30:51
5.0,4.2,40.0,140.0,7.0,30.0,0.83772296,0.38116676,0.8591789,2026-01-26-05:30:51
9.0,5.0,30.0,170.0,6.5,10.0,1.0,0.2638237,0.65940857,2026-01-26-05:30:51
5.0,3.8,40.0,219.99998,7.0,40.0,0.7486447,0.37914744,0.852565,2026-01-26-05:30:51
5.0,2.9,30.0,160.0,8.5,40.0,0.5975334,0.49532276,0.8579133,2026-01-26-05:31:55
10.0,2.3,30.0,160.0,5.5,40.0,0.55534184,0.621457,0.6904011,2026-01-26-05:31:55
13.0,4.3,40.0,200.0,5.5,40.0,0.8801878,0.47506794,0.59069484,2026-01-26-05:31:55
5.0,3.6,40.0,160.0,8.5,40.0,0.71992534,0.41841885,0.8579133,2026-01-26-05:31:55
13.0,1.8,30.0,160.0,5.5,40.0,0.55003667,0.7272296,0.6000045,2026-01-26-05:31:55
14.0,4.1,30.0,160.0,4.5,30.0,0.8538041,0.5074175,0.5635576,2026-01-26-05:32:58
10.0,3.0,30.0,160.0,5.5,40.0,0.6507241,0.5320021,0.6904011,2026-01-26-05:32:58
9.0,2.3,30.0,130.0,5.5,40.0,0.54004186,0.60843194,0.7205326,2026-01-26-05:32:58
13.0,1.1,30.0,130.0,5.5,40.0,0.49713427,0.8330371,0.5972116,2026-01-26-05:32:58
9.0,3.1,30.0,160.0,5.5,40.0,0.65680426,0.5080029,0.7224704,2026-01-26-05:32:58
5.0,3.9,40.0,160.0,8.5,40.0,0.7770648,0.39421263,0.8579133,2026-01-26-05:34:04
13.0,3.0,30.0,160.0,5.5,40.0,0.6852832,0.5783081,0.6000045,2026-01-26-05:34:04
10.0,2.4,30.0,160.0,5.5,40.0,0.56770325,0.60739946,0.6904011,2026-01-26-05:34:04
7.0,1.6,30.0,130.0,7.5,40.0,0.44633794,0.7111549,0.78958875,2026-01-26-05:34:04
4.0,2.6,30.0,160.0,5.5,40.0,0.5462397,0.5314551,0.89306873,2026-01-26-05:34:04
13.0,0.8,35.0,130.0,5.0,40.0,0.47894302,0.8810722,0.5937164,2026-01-26-05:35:03
2.0,4.2,40.0,200.0,4.0,40.0,0.82305187,0.32521945,0.96217746,2026-01-26-05:35:03
5.0,1.2,35.0,170.0,7.0,40.0,0.39960873,0.77905047,0.8591789,2026-01-26-05:35:03
9.0,4.2,40.0,200.0,3.5,40.0,0.83670104,0.37726974,0.7021532,2026-01-26-05:35:03
1.0,0.8,40.0,260.0,4.0,40.0,0.25140598,0.8291384,1.0,2026-01-26-05:35:03
7.0,2.5,30.0,160.0,7.5,40.0,0.55454814,0.5686039,0.79106236,2026-01-26-05:36:08
14.0,3.4,30.0,160.0,4.5,40.0,0.7478597,0.5522992,0.5635576,2026-01-26-05:36:08
2.0,2.1,30.0,160.0,5.5,40.0,0.47107512,0.60525304,0.9642164,2026-01-26-05:36:08
10.0,2.1,30.0,160.0,5.5,40.0,0.53200215,0.65072405,0.6904011,2026-01-26-05:36:08
15.999999,4.7,25.0,160.0,7.5,40.0,0.95678955,0.5520775,0.5249387,2026-01-26-05:36:08
13.0,0.6,35.0,180.0,5.0,60.0,0.3503851,0.8949753,0.49976343,2026-01-26-05:37:15
4.0,0.6,25.0,180.0,5.0,60.0,0.19474584,0.8698127,0.8662712,2026-01-26-05:37:15
13.0,1.1,25.0,130.0,5.0,30.0,0.49277058,0.83158827,0.5937164,2026-01-26-05:37:15
4.0,2.3,40.0,180.0,5.0,40.0,0.49553755,0.5705449,0.8913877,2026-01-26-05:37:15
7.0,1.1,25.0,130.0,7.5,30.0,0.40733525,0.8032217,0.78958875,2026-01-26-05:37:15
7.0,2.3,30.0,160.0,7.5,40.0,0.5278236,0.59803045,0.79106236,2026-01-26-05:38:22
13.0,3.2,25.0,160.0,5.5,40.0,0.71294767,0.55901057,0.6000045,2026-01-26-05:38:22
15.999999,2.6,30.0,160.0,7.5,40.0,0.68694156,0.6767414,0.5249387,2026-01-26-05:38:22
13.0,2.4,25.0,130.0,5.5,40.0,0.60775703,0.6437753,0.5972116,2026-01-26-05:38:22
13.0,4.0,25.0,160.0,5.5,40.0,0.8341948,0.5006211,0.6000045,2026-01-26-05:38:22
2.0,1.0,35.0,170.0,5.5,40.0,0.3658163,0.81177765,0.96413314,2026-01-26-05:39:36
13.0,1.0,35.0,130.0,5.5,40.0,0.49204117,0.8492405,0.5972116,2026-01-26-05:39:36
10.0,1.0,35.0,130.0,5.5,40.0,0.4362622,0.8326856,0.68823946,2026-01-26-05:39:36
2.0,1.0,35.0,100.0,5.5,25.0,0.3266232,0.8001454,0.9619165,2026-01-26-05:39:36
5.0,2.6,40.0,120.0,7.5,40.0,0.5491462,0.53445625,0.8573481,2026-01-26-05:39:36
9.0,1.6,35.0,130.0,5.5,40.0,0.4644419,0.7205997,0.7205326,2026-01-26-05:40:50
10.0,3.2,30.0,130.0,5.5,40.0,0.67920214,0.50716823,0.68823946,2026-01-26-05:40:50
9.0,2.2,30.0,130.0,5.5,40.0,0.52772784,0.6233754,0.7205326,2026-01-26-05:40:50
15.999999,4.3,35.0,160.0,7.5,40.0,0.8998652,0.56128055,0.5249387,2026-01-26-05:40:50
13.0,1.2,35.0,130.0,5.5,40.0,0.5027441,0.8170053,0.5972116,2026-01-26-05:40:50
8.0,4.1,40.0,140.0,6.5,40.0,0.8266337,0.41587132,0.75722754,2026-01-26-05:42:03
11.0,4.1,40.0,140.0,3.0,40.0,0.8274199,0.41851997,0.63505095,2026-01-26-05:42:03
7.0,4.1,25.0,160.0,8.0,40.0,0.82289565,0.4032766,0.79027194,2026-01-26-05:42:03
7.0,4.1,25.0,300.0,8.5,40.0,0.77823055,0.25278494,0.73737925,2026-01-26-05:42:03
4.0,3.4,25.0,140.0,5.0,40.0,0.6763867,0.4253916,0.89188546,2026-01-26-05:42:03
2.0,2.3,35.0,140.0,5.0,40.0,0.4918923,0.5674417,0.96382046,2026-01-26-05:43:04
8.0,2.3,25.0,140.0,6.5,40.0,0.5360411,0.6050261,0.75722754,2026-01-26-05:43:04
1.0,2.3,25.0,140.0,6.0,40.0,0.4986852,0.57322454,1.0,2026-01-26-05:43:04
6.0,0.4,35.0,140.0,9.0,40.0,0.35906085,0.93816936,0.821218,2026-01-26-05:43:04
15.999999,4.8,25.0,200.0,7.5,30.0,0.9704905,0.5403652,0.5137704,2026-01-26-05:43:04
15.999999,4.6,30.0,160.0,7.0,35.0,0.9430965,0.55866736,0.5302339,2026-01-26-05:44:09
3.0,4.6,30.0,200.0,6.0,35.0,0.91536504,0.34358796,0.92801994,2026-01-26-05:44:09
7.0,2.4,25.0,140.0,8.0,40.0,0.53813434,0.5805458,0.7897808,2026-01-26-05:44:09
1.0,2.4,30.0,140.0,6.0,40.0,0.5126217,0.5573758,1.0,2026-01-26-05:44:09
8.0,3.0,25.0,140.0,6.5,40.0,0.63556355,0.51168835,0.75722754,2026-01-26-05:44:09
15.999999,4.0,30.0,160.0,7.5,35.0,0.8596025,0.577145,0.52963495,2026-01-26-05:45:10
6.0,3.6,25.0,160.0,8.0,40.0,0.7253985,0.42978382,0.8242784,2026-01-26-05:45:10
10.0,3.1,30.0,160.0,5.5,40.0,0.6659037,0.52104765,0.6904011,2026-01-26-05:45:10
10.0,2.2,30.0,160.0,5.5,40.0,0.5434375,0.6359034,0.6904011,2026-01-26-05:45:10
2.0,3.3,25.0,160.0,4.5,40.0,0.6510327,0.42434174,0.96350175,2026-01-26-05:45:10
13.0,1.1,25.0,130.0,6.0,40.0,0.50025123,0.834072,0.59970826,2026-01-26-05:46:17
2.0,2.5,30.0,140.0,6.0,40.0,0.52775246,0.54265374,0.9643565,2026-01-26-05:46:17
8.0,2.8,25.0,140.0,6.5,40.0,0.60502607,0.53604114,0.75722754,2026-01-26-05:46:17
2.0,0.9,35.0,150.0,6.0,35.0,0.3718278,0.8352739,0.96479,2026-01-26-05:46:17
7.0,2.2,25.0,140.0,8.0,40.0,0.5122088,0.6109994,0.7897808,2026-01-26-05:46:17
7.0,3.0,25.0,160.0,7.5,40.0,0.6291088,0.50303954,0.79106236,2026-01-26-05:47:24
13.0,2.3,25.0,160.0,6.0,40.0,0.6018393,0.66104084,0.6025011,2026-01-26-05:47:24
8.0,4.6,25.0,200.0,6.5,25.0,0.9181327,0.36505356,0.74491996,2026-01-26-05:47:24
3.0,3.4,40.0,160.0,5.5,40.0,0.6775571,0.42746973,0.9285378,2026-01-26-05:47:24
8.0,3.1,25.0,140.0,6.5,40.0,0.65140206,0.50025845,0.75722754,2026-01-26-05:47:24
3.0,2.3,40.0,160.0,6.0,35.0,0.5076851,0.58088624,0.9296832,2026-01-26-05:48:35
2.0,2.6,35.0,180.0,6.0,40.0,0.54051656,0.5255455,0.9641899,2026-01-26-05:48:35
7.0,1.4,30.0,190.0,9.5,40.0,0.4078105,0.7378553,0.7817923,2026-01-26-05:48:35
7.0,1.7,25.0,140.0,7.0,40.0,0.4591021,0.695372,0.79083455,2026-01-26-05:48:35
15.999999,2.3,30.0,160.0,7.5,35.0,0.6607352,0.7111796,0.52963495,2026-01-26-05:48:35
2.0,2.3,30.0,180.0,6.0,35.0,0.5019995,0.576046,0.9645401,2026-01-26-05:49:38
8.0,1.7,30.0,140.0,6.5,35.0,0.4743303,0.7039484,0.7596219,2026-01-26-05:49:38
3.0,2.6,30.0,160.0,6.0,35.0,0.5502047,0.53554934,0.9296832,2026-01-26-05:49:38
13.0,0.9,35.0,130.0,5.5,40.0,0.4874701,0.8655988,0.5972116,2026-01-26-05:49:38
9.0,1.2,35.0,140.0,6.5,35.0,0.446862,0.79644006,0.7273122,2026-01-26-05:49:38
10.0,2.8,30.0,160.0,5.5,40.0,0.621457,0.55534184,0.6904011,2026-01-26-05:50:46
15.999999,4.9,30.0,160.0,7.5,35.0,0.9857194,0.5546755,0.52963495,2026-01-26-05:50:46
7.0,2.8,30.0,160.0,8.0,40.0,0.5965099,0.52603745,0.79027194,2026-01-26-05:50:46
5.0,4.0,25.0,160.0,8.0,40.0,0.7978652,0.39120224,0.8588001,2026-01-26-05:50:46
15.999999,1.8,30.0,160.0,7.5,35.0,0.6189883,0.7690284,0.52963495,2026-01-26-05:50:46
7.0,3.1,25.0,160.0,7.5,40.0,0.6452278,0.49140713,0.79106236,2026-01-26-05:51:55
15.999999,5.0,40.0,160.0,9.5,35.0,1.0,0.54082865,0.5152586,2026-01-26-05:51:55
11.0,2.3,30.0,140.0,4.5,40.0,0.55913985,0.6246903,0.6516408,2026-01-26-05:51:55
7.0,2.7,35.0,160.0,7.5,40.0,0.583103,0.54095,0.79106236,2026-01-26-05:51:55
8.0,2.5,30.0,140.0,6.5,35.0,0.56661725,0.5802922,0.7596219,2026-01-26-05:51:55
7.0,3.2,35.0,160.0,9.5,40.0,0.6514738,0.46457016,0.7847395,2026-01-26-05:53:05
9.0,2.9,35.0,140.0,6.0,35.0,0.6311114,0.5374282,0.7262729,2026-01-26-05:53:05
8.0,3.2,40.0,140.0,6.5,40.0,0.6675986,0.4893421,0.75722754,2026-01-26-05:53:05
15.999999,4.1,40.0,160.0,8.0,35.0,0.8727434,0.57123035,0.5278379,2026-01-26-05:53:05
3.0,2.5,30.0,160.0,5.5,40.0,0.52798367,0.5428776,0.9285378,2026-01-26-05:53:05
9.0,2.1,30.0,160.0,6.5,35.0,0.5287618,0.6483058,0.72795814,2026-01-26-05:54:14
8.0,2.9,25.0,160.0,6.5,40.0,0.6209907,0.52473724,0.75779694,2026-01-26-05:54:14
7.0,2.9,30.0,160.0,8.0,40.0,0.6119085,0.51334846,0.79027194,2026-01-26-05:54:14
13.0,3.1,25.0,160.0,5.5,40.0,0.69896084,0.5684376,0.6000045,2026-01-26-05:54:14
14.0,4.3,30.0,160.0,4.5,40.0,0.88566446,0.49906275,0.5635576,2026-01-26-05:54:14
9.0,2.0,30.0,140.0,6.5,35.0,0.51658636,0.66279155,0.7273122,2026-01-26-05:55:28
15.999999,3.4,35.0,160.0,7.5,35.0,0.7813592,0.61178094,0.52963495,2026-01-26-05:55:28
11.0,3.0,30.0,140.0,5.0,40.0,0.6575131,0.5410988,0.6554691,2026-01-26-05:55:28
9.0,1.1,35.0,130.0,6.5,35.0,0.43797174,0.81339383,0.7260204,2026-01-26-05:55:28
8.0,2.7,30.0,160.0,6.5,35.0,0.5953593,0.55444556,0.7601913,2026-01-26-05:55:28
13.0,2.8,25.0,160.0,5.5,40.0,0.65891194,0.59933853,0.6000045,2026-01-26-05:56:38
9.0,2.9,30.0,160.0,6.5,40.0,0.6297221,0.53568614,0.725242,2026-01-26-05:56:38
8.0,2.1,30.0,160.0,6.5,35.0,0.51764965,0.6400125,0.7601913,2026-01-26-05:56:38
15.999999,4.5,25.0,160.0,8.0,35.0,0.92861813,0.55847734,0.5278379,2026-01-26-05:56:38
9.0,3.3,30.0,160.0,6.5,35.0,0.69518065,0.4971685,0.72795814,2026-01-26-05:56:38
1.0,1.8,35.0,160.0,6.0,35.0,0.44384506,0.66285557,1.0,2026-01-26-05:57:54
13.0,0.1,40.0,160.0,6.0,40.0,0.4770992,1.0,0.6025011,2026-01-26-05:57:54
15.999999,0.1,40.0,160.0,8.0,35.0,0.5527443,1.0,0.5278379,2026-01-26-05:57:54
9.0,1.8,30.0,140.0,6.5,35.0,0.4959746,0.6944568,0.7273122,2026-01-26-05:57:54
1.0,2.3,40.0,150.0,5.5,35.0,0.50164086,0.5757407,1.0,2026-01-26-05:57:54
5.0,3.4,40.0,150.0,8.0,35.0,0.688316,0.44657326,0.8601908,2026-01-26-05:59:04
6.0,2.3,35.0,160.0,8.0,35.0,0.5228329,0.5937817,0.8260089,2026-01-26-05:59:04
13.0,4.5,25.0,150.0,6.0,30.0,0.91654515,0.48380184,0.6025011,2026-01-26-05:59:04
5.0,2.8,35.0,150.0,8.0,35.0,0.5882713,0.51636004,0.8601908,2026-01-26-05:59:04
9.0,3.4,35.0,150.0,6.0,40.0,0.7074705,0.48058408,0.7242027,2026-01-26-05:59:04
5.0,2.4,35.0,140.0,8.0,35.0,0.528693,0.57197136,0.85986006,2026-01-26-06:00:17
5.0,4.5,35.0,80.0,10.5,50.0,0.8770531,0.23952956,0.83043426,2026-01-26-06:00:17
1.0,2.4,35.0,130.0,5.0,35.0,0.50780314,0.5529998,1.0,2026-01-26-06:00:17
2.0,2.2,35.0,140.0,5.5,35.0,0.48784822,0.5915725,0.9644833,2026-01-26-06:00:17
9.0,2.6,35.0,160.0,6.5,35.0,0.5909326,0.57760423,0.72795814,2026-01-26-06:00:17
9.0,2.3,25.0,160.0,6.5,35.0,0.5522631,0.618836,0.72795814,2026-01-26-06:01:29
2.0,2.5,40.0,160.0,5.5,35.0,0.5305367,0.54535013,0.9645666,2026-01-26-06:01:29
7.0,0.1,40.0,160.0,8.0,35.0,0.3836795,1.0,0.7923375,2026-01-26-06:01:29
8.0,3.3,40.0,160.0,6.0,35.0,0.6868008,0.48334494,0.7592751,2026-01-26-06:01:29
3.0,2.8,25.0,160.0,6.0,35.0,0.5808863,0.5076851,0.9296832,2026-01-26-06:01:29
11.0,4.3,30.0,120.0,2.0,35.0,0.8591334,0.38282233,0.61910677,2026-01-26-06:02:39
8.0,4.3,25.0,120.0,3.5,35.0,0.85597557,0.36898705,0.74211586,2026-01-26-06:02:39
13.0,4.3,25.0,160.0,6.0,30.0,0.88364375,0.49020943,0.6025011,2026-01-26-06:02:39
15.999999,0.1,35.0,130.0,7.5,35.0,0.5512728,1.0,0.52628446,2026-01-26-06:02:39
5.0,4.3,25.0,60.0,9.5,35.0,0.83985436,0.29835543,0.8415846,2026-01-26-06:02:39
11.0,1.4,30.0,130.0,4.5,35.0,0.47323337,0.766816,0.6533896,2026-01-26-06:03:55
3.0,2.4,30.0,160.0,6.0,35.0,0.5213714,0.56532204,0.9296832,2026-01-26-06:03:55
13.0,0.1,35.0,130.0,5.5,40.0,0.47014096,1.0,0.5972116,2026-01-26-06:03:55
10.0,1.3,35.0,130.0,5.5,35.0,0.4602307,0.78147167,0.6912694,2026-01-26-06:03:55
3.0,2.7,25.0,130.0,6.0,35.0,0.5622377,0.517975,0.9291842,2026-01-26-06:03:55
4.0,2.3,30.0,140.0,5.5,35.0,0.50705,0.5803456,0.89386636,2026-01-26-06:05:00
3.0,3.0,25.0,150.0,6.0,35.0,0.61329013,0.48184395,0.9296832,2026-01-26-06:05:00
3.0,2.2,25.0,150.0,6.0,35.0,0.49450487,0.596881,0.9296832,2026-01-26-06:05:00
1.0,2.1,25.0,160.0,6.0,35.0,0.4787886,0.6110098,1.0,2026-01-26-06:05:00
10.0,0.9,35.0,110.0,5.5,35.0,0.42751458,0.8498767,0.6862254,2026-01-26-06:05:00
10.0,1.7,25.0,130.0,6.0,35.0,0.49578288,0.71603024,0.69320184,2026-01-26-06:06:15
10.0,2.7,25.0,150.0,5.5,35.0,0.6112419,0.57193404,0.6934312,2026-01-26-06:06:15
7.0,2.0,25.0,150.0,8.0,35.0,0.49451104,0.64739275,0.7923375,2026-01-26-06:06:15
1.0,2.4,25.0,150.0,5.5,35.0,0.5154951,0.5599854,1.0,2026-01-26-06:06:15
10.0,2.0,25.0,150.0,5.5,35.0,0.52573526,0.66917336,0.6934312,2026-01-26-06:06:15
7.0,3.3,30.0,160.0,8.0,35.0,0.6805041,0.47295797,0.7923375,2026-01-26-06:07:33
15.999999,0.1,35.0,160.0,7.5,35.0,0.5544466,1.0,0.52963495,2026-01-26-06:07:33
13.0,3.8,25.0,150.0,5.5,30.0,0.8025402,0.5122703,0.6000045,2026-01-26-06:07:33
14.0,4.7,30.0,160.0,4.0,35.0,0.95047086,0.48657653,0.5618697,2026-01-26-06:07:33
10.0,3.4,25.0,160.0,5.5,35.0,0.7162426,0.4961597,0.6934312,2026-01-26-06:07:33
8.0,2.0,25.0,160.0,6.5,35.0,0.5063593,0.6556576,0.7601913,2026-01-26-06:08:44
10.0,1.5,35.0,150.0,6.0,40.0,0.47714922,0.7482084,0.6923336,2026-01-26-06:08:44
10.0,2.9,30.0,150.0,6.0,35.0,0.6417395,0.5507554,0.6953636,2026-01-26-06:08:44
13.0,2.2,25.0,130.0,6.0,40.0,0.58830726,0.67168593,0.59970826,2026-01-26-06:08:44
11.0,2.4,30.0,130.0,5.0,35.0,0.5782576,0.61698467,0.6572179,2026-01-26-06:08:44
10.0,1.6,35.0,150.0,6.0,35.0,0.49055526,0.734223,0.6953636,2026-01-26-06:09:52
4.0,2.5,40.0,150.0,5.5,35.0,0.5360408,0.5506805,0.8941152,2026-01-26-06:09:52
10.0,1.2,35.0,130.0,6.0,35.0,0.4569245,0.80014324,0.69320184,2026-01-26-06:09:52
15.999999,0.1,35.0,160.0,8.0,35.0,0.5527443,1.0,0.5278379,2026-01-26-06:09:52
9.0,1.9,35.0,150.0,6.5,35.0,0.5071968,0.6792207,0.72795814,2026-01-26-06:09:52
10.0,3.3,30.0,150.0,6.0,35.0,0.70212895,0.50863034,0.6953636,2026-01-26-06:11:06
10.0,1.9,35.0,150.0,6.0,40.0,0.5136402,0.6834149,0.6923336,2026-01-26-06:11:06
11.0,1.8,35.0,150.0,5.0,35.0,0.51619977,0.70671743,0.6595972,2026-01-26-06:11:06
3.0,3.1,25.0,150.0,6.0,35.0,0.63009655,0.46971548,0.9296832,2026-01-26-06:11:06
2.0,2.7,35.0,150.0,6.0,35.0,0.56340027,0.5192551,0.96479,2026-01-26-06:11:06
4.0,2.4,40.0,150.0,5.5,35.0,0.52187777,0.56578195,0.8941152,2026-01-26-06:12:14
11.0,2.5,35.0,150.0,5.0,35.0,0.59359115,0.606415,0.6595972,2026-01-26-06:12:14
4.0,2.8,40.0,150.0,6.0,35.0,0.58396864,0.51130587,0.8947827,2026-01-26-06:12:14
3.0,2.9,35.0,150.0,5.5,35.0,0.59432405,0.49129838,0.9292372,2026-01-26-06:12:14
11.0,3.1,35.0,150.0,5.0,35.0,0.6763229,0.5359844,0.6595972,2026-01-26-06:12:14
11.0,3.2,30.0,150.0,5.0,35.0,0.6913616,0.52584845,0.6595972,2026-01-26-06:13:26
5.0,2.2,35.0,150.0,7.0,35.0,0.50593203,0.60599387,0.8609002,2026-01-26-06:13:26
11.0,2.2,35.0,150.0,5.0,35.0,0.5576759,0.6472583,0.6595972,2026-01-26-06:13:26
15.999999,5.0,30.0,150.0,7.5,35.0,1.0,0.5544466,0.52963495,2026-01-26-06:13:26
10.0,3.6,30.0,150.0,6.0,35.0,0.75068814,0.4822984,0.6953636,2026-01-26-06:13:26
14.0,4.2,40.0,150.0,4.5,35.0,0.8709179,0.50775373,0.5677453,2026-01-26-06:14:36
6.0,2.2,40.0,140.0,8.0,35.0,0.5088992,0.6083602,0.82559735,2026-01-26-06:14:36
11.0,1.6,35.0,130.0,4.5,35.0,0.4892558,0.73354506,0.6533896,2026-01-26-06:14:36
11.0,2.8,35.0,150.0,5.0,35.0,0.63326234,0.56920904,0.6595972,2026-01-26-06:14:36
5.0,2.5,25.0,150.0,8.5,40.0,0.53630096,0.55093247,0.8579133,2026-01-26-06:14:36
13.0,1.3,40.0,130.0,6.0,40.0,0.511909,0.80239385,0.59970826,2026-01-26-06:15:45
13.0,2.0,25.0,130.0,6.0,40.0,0.568118,0.6987378,0.59970826,2026-01-26-06:15:45
13.0,3.7,25.0,150.0,6.0,40.0,0.78833854,0.5218529,0.6025011,2026-01-26-06:15:45
2.0,0.3,35.0,250.00002,5.5,35.0,0.2788303,0.9536994,0.9608188,2026-01-26-06:15:45
10.0,3.2,25.0,150.0,6.0,35.0,0.68653274,0.51843005,0.6953636,2026-01-26-06:15:45
11.0,1.7,35.0,150.0,4.5,35.0,0.50150406,0.7192523,0.6557688,2026-01-26-06:17:08
14.0,4.0,30.0,150.0,4.5,35.0,0.83964473,0.5170355,0.5677453,2026-01-26-06:17:08
11.0,2.9,30.0,150.0,5.0,35.0,0.6472583,0.55767584,0.6595972,2026-01-26-06:17:08
3.0,1.8,35.0,160.0,6.0,35.0,0.44710526,0.66483194,0.9296832,2026-01-26-06:17:08
